Gene name,ORF name,cer Ace2,par Ace2,Hyc Ace2,Hyp Ace2,cer Swi5,par Swi5,Hyc Swi5,Hyp Swi5,cer Fkh1,par Fkh1,Hyc Fkh1,Hyp Fkh1,cer Fkh2,par Fkh2,Hyc Fkh2,Hyp Fkh2
ERD2,YBL040C,231.8102725,334.7618254,324.3649712,346.9267968,500.8677751,342.9386533,331.7063926,310.7452413,270.8445109,380.279113,134.8805026,454.0107445,327.3034058,346.1053695,192.0993544,408.6006547
PRE7,YBL041W,1861.657085,3835.41076,2660.34735,3331.368831,1156.924804,2183.371191,1713.374562,1631.054166,647.0635283,1761.928035,1173.460373,840.2586913,1456.681244,2022.445859,1971.792651,2716.599053
FUI1,YBL042C,1649.761999,3668.531679,2579.906384,3266.822409,1040.439308,2409.62185,1340.723463,1300.341031,517.8619851,1356.444488,1065.555971,711.5093757,1101.245432,1663.038052,1838.308091,2377.29669
ECM13,YBL043W,1558.58022,2689.951945,1286.672295,2703.703016,756.8552325,2017.248851,729.6037054,1330.222021,388.8522022,1035.91813,418.1295581,454.0107445,1510.702932,1659.829305,1946.310194,1948.223574
YBL044W,YBL044W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
COR1,YBL045C,1890.38875,2522.761326,1560.320739,2514.671098,818.0504366,1685.056422,886.6749901,1200.71176,501.2978775,1163.931304,465.337734,352.3665479,1994.6009,1905.969418,2572.331076,2163.827974
PSY4,YBL046W,349.0514494,341.3062229,459.1000674,386.6711952,573.4373837,190.9371701,536.4541758,300.6464326,500.6201859,534.0542025,391.1534576,196.5121133,948.2876501,584.2520026,694.6348421,504.3439435
EDE1,YBL047C,371.1944152,396.1613557,458.221203,342.010624,631.4831361,192.3637491,554.8147445,313.508114,464.3076723,507.9737259,263.0169801,237.1697919,750.2812763,491.4438158,519.2479424,430.1936571
RRT1,YBL048W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOH1,YBL049W,NaN,312.4754506,NaN,336.4222774,NaN,262.5164508,NaN,358.3658343,NaN,374.8860775,NaN,298.1563098,NaN,306.6838799,NaN,322.0325062
SEC17,YBL050W,532.7954204,494.8352133,727.0720628,486.945567,689.0533169,522.5921648,898.2548694,697.7341246,366.4706898,294.3662414,269.7610052,460.7870242,474.0288157,411.5691056,513.1213776,502.247261
PIN4,YBL051C,474.5174641,543.3240318,664.7223985,637.6781574,629.1009264,453.2344235,655.6476806,680.6743439,306.4182338,302.9137264,209.0647791,352.3665479,491.7307858,472.3265689,497.1176428,442.6298948
SAS3,YBL052C,204.2028586,266.5144773,275.8919558,327.8433013,451.8342977,371.9515496,306.6062691,470.8015682,1577.975744,970.6840422,1321.828926,2385.250478,1955.075004,679.920004,804.5767329,1081.991813
YBL053W,YBL053W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TOD6,YBL054W,2072.92364,4429.329348,3366.764371,4541.512356,829.9628541,1599.770062,1512.149015,1259.448259,580.7500488,1822.556833,903.6993675,982.5605664,1229.686382,2738.910818,1771.54544,3194.143921
YBL055C,YBL055C,518.8273522,1298.802642,1013.619279,1377.944793,505.2269795,428.5272378,821.8338452,532.5304223,395.3372948,1100.776522,1011.60377,772.4958936,535.1044642,1219.030888,904.5533978,1211.51341
PTC3,YBL056W,326.3796279,548.3878397,424.3584344,588.6340459,564.6776821,267.1985959,374.3070916,558.7669832,483.1842188,479.6944834,384.4094325,311.7088693,764.212869,668.0950638,762.6688795,1103.240296
PTH2,YBL057C,303.7389565,515.5577858,383.6092924,520.06425,540.6600272,504.9347425,431.0818336,384.043094,490.0845555,451.2559603,377.6654073,311.7088693,780.3857732,601.5227912,823.0379314,1083.000576
SHP1,YBL058W,237.2958541,283.570619,294.1658554,448.7146208,488.9862337,90.82792681,501.4297671,550.1223173,540.8520982,420.2204698,411.385533,704.7330959,715.6851957,536.2343483,384.7763076,594.5338333
IAI11,YBL059W,247.0391288,474.47442,407.0870183,416.2849768,533.1413409,706.1847549,392.4497027,495.0373052,581.255442,505.8944205,438.3616335,1029.994525,415.9223769,521.1422298,204.3973018,733.1347331
YEL1,YBL060W,273.3998279,341.4807655,439.2671186,568.5770699,470.4588531,366.5846415,425.4462907,407.0525558,413.2616087,553.8656003,438.3616335,806.3772924,483.42476,642.909255,778.5828283,1072.2762
SKT5,YBL061C,261.1475626,292.8584927,404.58759,541.7966629,494.2906508,372.8208788,393.420547,347.3914803,411.8789995,533.8152816,465.337734,786.0484531,469.2145932,602.5728966,789.4353306,1176.605373
YBL062W,YBL062W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KIP1,YBL063W,355.0321246,414.2145113,402.8419056,420.9296373,609.5950636,190.6994069,536.0788625,430.9563151,2898.316007,2155.112344,3871.070425,5102.538665,2429.072468,1589.680978,1823.393403,2010.957453
PRX1,YBL064C,355.7828772,414.2145113,407.4657831,423.7392354,606.2972822,190.6994069,534.1950017,429.9461946,2912.111849,2183.590688,3871.070425,5102.538665,2458.205323,1606.659611,1827.971535,1951.836313
YBL065W,YBL065W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SEF1,YBL066C,257.1423313,320.2837707,369.0221464,308.29599,541.3981616,472.7468061,409.2292184,284.2969741,364.5650097,674.286973,269.7610052,1016.441965,682.8618257,709.9673507,288.9819218,1023.122162
UBP13,YBL067C,238.1746137,343.5306479,320.5368946,340.2352625,507.759401,168.3512344,426.3726165,425.4376697,345.0566404,422.3794155,303.4811309,271.0511907,344.0216632,322.5923795,220.3067523,303.1531918
PRS4,YBL068W,181.1353559,286.1441292,305.1908368,313.3043204,435.6865126,198.12446,302.3468122,352.9982963,252.881477,231.6581381,209.0647791,426.9056254,271.0325457,228.5587941,86.414597,352.9709177
AST1,YBL069W,183.5755678,491.5670732,238.8445674,419.2031424,603.5302646,1703.94845,891.9873252,1612.249798,501.1876511,431.8825841,505.8018848,589.5363398,722.4827319,457.7403017,441.6182792,640.3545564
YBL070C,YBL070C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBL071C,YBL071C,204.8035235,NaN,242.8173608,NaN,497.2505124,NaN,420.3128956,NaN,467.8247398,NaN,492.3138346,NaN,533.0995516,NaN,324.3709908,NaN
RPS8A,YBL072C,563.7669941,809.1530327,573.0452626,926.4484529,730.9281065,533.5365204,584.2475382,449.0350521,586.600044,564.5322109,391.1534576,135.5255954,688.1905675,512.2338815,572.7228251,471.0761076
YBL073W,YBL073W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AAR2,YBL074C,489.422446,1030.204275,781.2553833,805.124142,619.2502026,551.4688376,548.7141423,769.1175026,853.9275853,2109.82643,863.2352168,1077.428483,1266.708352,1310.359923,1216.61324,2021.874826
SSA3,YBL075C,456.4325904,916.1294079,696.4901581,827.2312857,623.6607199,498.5338606,427.2680867,794.8228925,758.7376029,1946.826913,579.9861613,969.0080069,1180.68397,1261.602693,1017.169033,1973.939416
ILS1,YBL076C,385.7757378,477.2235089,600.0728446,459.3289167,494.428491,157.4241942,448.2334635,347.8889449,387.7447494,625.997232,364.1773571,718.2856554,407.5701792,522.017042,258.3650674,449.2057461
YBL077W,YBL077W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ATG8,YBL078C,219.6912643,513.3333608,310.3831772,403.7265382,488.2456834,70.97624138,256.7333177,231.1050776,390.8512899,440.0318676,526.0339602,338.8139884,403.7222822,476.6438526,398.0064997,659.9534656
NUP170,YBL079W,301.270946,827.5517329,365.485327,706.5173728,541.3164559,821.0809467,693.370653,650.9689269,1061.48509,808.330305,2609.937726,867.3638103,1526.053312,649.6773359,3002.992684,882.3928864
PET112,YBL080C,295.4981579,748.7972174,408.6269813,738.5598914,539.602756,1001.437787,715.42466,649.7716333,780.7858987,754.1696867,1591.589931,847.034971,1358.374248,652.283398,2496.000045,1029.826844
YBL081W,YBL081W,286.9218171,290.3681951,385.9782745,469.7700431,564.5693266,80.92500518,415.3079689,535.641736,505.6059018,359.631492,222.5528293,243.9460717,485.3078123,297.1344437,619.5810058,289.5986641
ALG3,YBL082C,271.6613795,323.6397002,388.9857734,495.0568534,534.6039091,48.31723993,369.9997318,499.3726236,470.7718206,411.0756825,155.112578,237.1697919,473.0243699,313.3935297,594.9941075,307.9888751
YBL083C,YBL083C,271.6613795,NaN,388.9857734,NaN,534.6039091,NaN,369.9997318,NaN,470.7718206,NaN,155.112578,NaN,473.0243699,NaN,594.9941075,NaN
CDC27,YBL084C,274.5027383,228.4496136,342.7599145,265.7267453,526.5048001,208.1004474,361.7397885,284.7380085,321.1436783,343.1736444,242.7849047,250.7223514,315.742586,288.3045547,204.1375121,295.3382712
BOI1,YBL085W,385.163825,1403.669307,688.2624788,990.2718275,631.170066,1123.181966,1284.407844,1884.980324,678.0597527,1533.822548,735.0987393,2940.905419,397.599601,1142.404981,748.9848151,2057.304774
YBL086C,YBL086C,343.5631824,975.7627008,581.3628635,692.0269276,597.6343263,810.9402619,1174.49967,1334.067481,653.6824192,817.7140132,600.2182367,1429.795031,534.5310915,699.9905225,580.2408702,1083.110103
RPL23A,YBL087C,504.4273079,NaN,589.4335582,NaN,675.9422657,NaN,545.8118123,NaN,482.9324143,NaN,323.7132063,NaN,814.9587354,NaN,575.1762343,NaN
TEL1,YBL088C,235.1492223,359.0980827,384.0145741,392.4701189,430.2874407,850.5866322,362.9682207,335.1646835,216.7170588,128.6104764,114.6484272,162.6307144,282.0549625,219.6905024,138.7835981,85.44292111
AVT5,YBL089W,208.3276433,332.3582811,363.8728155,426.2078826,649.4422151,765.5206666,757.2046398,552.0972525,293.464997,288.5351843,364.1773571,704.7330959,258.6434675,332.2586779,354.3784797,318.3081756
MRP21,YBL090W,201.6669118,356.9147459,343.5902031,392.7304857,496.2376718,2397.619795,410.7956077,2127.388568,239.1458984,202.9806941,87.6723267,176.183274,184.2888691,249.1551922,89.24615909,182.4462767
MAP2,YBL091C,231.1710592,390.0071317,441.9646853,444.469689,617.8879469,1960.938149,680.805613,1372.403755,279.5113811,339.9395546,229.2968545,494.6684231,238.8170063,293.4782762,285.4371415,293.7265624
RPL32,YBL092W,1159.988079,3104.054315,1229.352828,3723.411407,790.4124978,4038.713084,697.1656816,3848.4958,569.262931,1092.476615,343.9452817,623.4177387,731.1883639,1135.927402,747.7782703,1293.096047
ROX3,YBL093C,1160.749501,3026.997056,1249.245328,3672.343418,801.9228901,3873.434152,713.1990886,3581.84589,547.3410649,1098.466953,316.9691812,616.6414589,739.5241014,1125.32786,748.956238,1332.967483
YBL094C,YBL094C,1165.088807,NaN,1248.781237,NaN,800.9738803,NaN,710.9278724,NaN,553.1283727,NaN,323.7132063,NaN,735.8277587,NaN,748.956238,NaN
MRX3,YBL095W,202.943636,571.2764783,320.5902493,534.0073096,477.621745,380.5938926,267.6570656,515.6006459,380.7841329,420.3797504,465.337734,413.3530659,360.4151745,355.3826787,378.1160967,380.8974704
YBL096C,YBL096C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BRN1,YBL097W,271.0196208,471.6421183,344.8623628,433.1679038,490.9189663,212.6451188,349.3902917,306.4668447,6389.779771,6537.911876,5321.035828,8632.980425,8484.837745,4430.178056,6139.11693,8521.08791
BNA4,YBL098W,219.8794271,611.8783407,374.9626151,456.5355669,458.7703019,914.788005,436.765741,514.5116203,604.8545435,583.4190876,762.0748398,826.7061317,637.9374036,527.8518796,914.3639956,1541.045575
ATP1,YBL099W,391.8789893,500.684981,633.7481596,716.8053866,564.3719014,554.568364,562.0979638,485.1235267,619.1492618,688.1478532,735.0987393,1002.889406,765.027012,812.3049454,1278.159838,1709.54668
YBL100C,YBL100C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ECM21,YBL101C,536.6666184,905.4360399,825.8769485,1197.618712,816.8224123,1670.544421,1286.228595,1024.135388,728.1303537,1078.536095,937.4194932,1002.889406,997.8731853,663.5240276,1456.474886,1335.211
SFT2,YBL102W,300.0356928,530.7258937,506.2234386,582.8509621,640.8220897,305.5942957,617.6885668,512.7779042,344.0095495,274.3557429,370.9213822,182.9595537,371.0180371,423.2387809,563.6540227,358.1747396
RTG3,YBL103C,304.7734904,511.1089357,440.4325729,648.473181,600.0500263,189.3458936,553.0709583,445.7949245,307.6189883,262.9723696,269.7610052,162.6307144,368.0533941,370.4747972,422.377561,379.0410243
SEA4,YBL104C,224.9550448,354.8613229,357.05211,397.1326723,524.0717906,214.5472242,379.928666,316.3163131,398.2787994,440.0318676,451.8496838,765.7196138,332.4708653,303.7272314,215.7571975,472.4526382
PKC1,YBL105C,273.1501604,462.6997893,380.2318901,425.0375032,648.3571133,622.893329,641.4452841,692.2887214,1136.926514,799.6235395,1301.59685,1307.821995,841.2055895,463.8856691,548.2365901,757.0779718
SRO77,YBL106C,357.9945583,492.7021182,381.3414989,583.2805577,561.7456632,1405.216904,524.0157107,663.5886206,517.4670381,157.2481002,364.1773571,393.0242266,517.3174929,275.8969577,186.924043,367.3733138
MIX23,YBL107C,250.1995669,378.0569223,457.982898,441.2485225,535.9145192,542.8264946,386.9461077,367.7343982,490.1715439,194.1146479,377.6654073,135.5255954,417.3835704,316.1164539,212.1081207,134.2590065
YBL108W,YBL108W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBL109W,YBL109W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBL111C,YBL111C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBL112C,YBL112C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBL113C,YBL113C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NTH2,YBR001C,258.5369352,622.4814148,422.9297326,510.0197376,503.3510909,901.3272934,572.4098195,769.956905,604.3722745,688.1876734,768.8188649,616.6414589,668.5551811,574.0998812,741.0931154,892.7301911
RER2,YBR002C,259.785442,651.8150037,347.5475542,721.6316384,480.7405515,1439.90263,350.9561841,870.1531571,653.7225898,588.9714037,485.5698094,725.0619352,729.5164105,689.0604228,565.7361017,669.5503637
COQ1,YBR003W,223.4685262,397.1583697,278.9766705,448.4172548,473.1599267,471.7970564,389.6822423,552.7678805,552.7494093,577.2694693,337.2012565,657.2991375,690.3075769,623.9272448,476.8604077,532.3098694
GPI18,YBR004C,215.0063248,475.4770467,502.6863776,1083.968867,512.8264514,1012.528274,458.3641914,663.5405731,367.9466987,340.4173965,478.8257843,332.0377086,565.9915029,362.5397487,937.0364942,929.1286002
RCR1,YBR005W,232.5610364,1488.311138,894.9319966,3868.675227,588.8227482,2565.982293,765.0521766,1919.556066,538.4191236,472.5407037,633.9383623,596.3126196,1011.01927,559.6121017,2196.769495,1822.082717
UGA2,YBR006W,279.2354509,365.1553639,329.9544206,329.7598884,483.9196965,243.4238443,302.2944595,373.0785705,541.2811301,614.2554773,863.2352168,813.1535722,821.9946002,509.8231409,1031.129278,1122.597461
DSF2,YBR007C,3111.412714,2118.597765,1254.942055,1997.384758,958.0077323,805.6464197,1202.006114,1268.550008,3349.338306,1487.771393,5044.530798,2303.935121,3134.697853,1675.4089,3530.518483,3450.567185
FLR1,YBR008C,408.6261596,1000.584002,749.3435469,843.9234714,492.0860887,276.2421492,1519.030092,1480.284123,18919.72698,4359.549754,10183.47795,5637.864767,5537.586484,1957.531339,3549.616759,1548.98276
HHF1,YBR009C,305.8847212,1019.96298,471.7633478,817.0803776,481.5690204,398.2599199,430.0022869,478.9277257,1727.249196,2167.061857,2225.528293,1531.439228,1589.835136,1491.911112,2193.979712,2108.350502
HHT1,YBR010W,319.2513089,1027.551093,497.9266046,855.2987402,485.1172116,434.0588432,449.3921463,530.9626659,1876.322096,2161.390081,2353.664771,1639.859704,1702.452975,1542.613288,2306.217194,2176.90783
IPP1,YBR011C,252.7845519,641.3159536,371.647156,917.0978833,491.5898398,552.985798,377.3084369,434.9804847,495.596601,594.4042594,296.7371058,406.5767861,700.4480592,650.5521481,482.4433143,791.8601711
YBR012C,YBR012C,NaN,258.8431521,NaN,267.604497,NaN,142.4552327,NaN,312.8297352,NaN,391.9412273,NaN,501.4447028,NaN,388.6788291,NaN,155.7404176
YBR013C,YBR013C,NaN,269.0012343,NaN,354.7416128,NaN,288.814913,NaN,329.4574276,NaN,468.7889519,NaN,786.0484531,NaN,430.1036957,NaN,282.4151807
GRX7,YBR014C,202.6701202,531.2540982,318.1194483,497.6025246,467.7643593,11.32950073,288.2451652,310.6804212,478.8616774,348.2481187,330.4572314,176.183274,320.4474294,353.2624396,362.7861257,225.6557154
MNN2,YBR015C,587.0245683,1233.61592,842.4891926,1027.836473,736.5798999,852.7203437,845.4714944,937.7039213,460.4912534,587.9360798,539.5220105,304.9325896,504.0030436,499.4372953,674.6224426,495.1686174
YBR016W,YBR016W,563.8567694,1186.478814,797.943328,985.6968243,697.4776712,668.7785426,797.7342495,804.5381611,490.6261314,579.3487747,593.4742115,352.3665479,507.4316221,521.6280528,642.9142171,504.3602543
KAP104,YBR017C,219.1504707,495.8905863,282.8839037,617.5221894,472.7422459,341.8873639,357.7117553,475.5448184,276.3260638,577.4287499,209.0647791,338.8139884,389.6019417,588.2203537,258.686066,437.034872
GAL7,YBR018C,215.5135606,568.2671296,311.3121016,428.668029,488.84783,587.6788792,348.2281926,737.6682173,322.9657345,762.0402291,168.6006283,399.8005063,286.9658826,682.2723136,140.9051315,525.4733412
GAL10,YBR019C,323.2195772,476.5699674,1953.562103,561.2957148,634.1551963,505.5279265,1921.439271,353.6464696,419.0980358,408.5583555,606.9622618,393.0242266,434.3436818,369.6968188,428.406652,333.833177
GAL1,YBR020W,314.4500324,464.8820899,1545.769895,598.7912183,636.270711,149.9991411,1595.266315,342.7271715,414.0607771,414.3894126,586.7301864,433.6819052,425.6515163,388.8925251,414.7588526,335.2005198
FUR4,YBR021W,555.2081545,2440.85589,1151.791298,1998.626945,606.4138576,3306.259591,870.2692591,1691.350808,351.1964069,993.8974679,660.9144628,697.9568161,556.8619809,1072.952866,791.4009269,1225.537922
POA1,YBR022W,193.6956515,203.3776382,345.6711648,280.9552606,472.1999767,75.5939785,337.2614788,310.5838402,390.0673678,180.333408,350.6893068,237.1697919,306.8214451,263.4109013,245.5247705,101.7158236
CHS3,YBR023C,267.5671233,1079.865686,379.6993948,452.4828594,519.2031377,1135.691519,524.1234346,728.321795,302.1318672,831.6147136,316.9691812,393.0242266,344.108121,1175.973259,323.6432621,1430.212954
SCO2,YBR024W,214.9753556,230.4162834,295.8811471,358.6672209,453.4392872,67.2637148,311.2420512,240.8339477,225.9737811,206.254604,40.46415079,135.5255954,236.7055309,305.8090677,203.7090276,145.8057522
OLA1,YBR025C,449.4696171,683.3527406,644.1086982,755.6752964,619.2922275,901.7668857,570.7651004,763.5050877,504.4018966,923.0400811,472.0817592,1036.770805,816.5116851,1306.257989,881.2387516,2211.519018
ETR1,YBR026C,260.8342815,330.9243925,250.5415339,292.6468355,480.5389745,101.252217,421.018038,359.5354833,280.973724,229.1009908,229.2968545,169.4069942,231.7909484,333.6593697,254.5078414,112.0231286
YBR027C,YBR027C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YPK3,YBR028C,170.4551249,190.1178412,310.1715812,300.6384288,383.7678524,269.4845434,423.7727429,233.3776345,506.1194006,408.7972764,559.7540859,474.3395838,385.5145357,315.4937405,405.4193833,309.3725287
CDS1,YBR029C,231.9710498,468.7616472,268.2464786,367.3484726,602.4532261,377.064682,781.3879956,531.3549377,587.2190281,523.2283113,721.610689,697.9568161,854.2424498,621.885465,658.2659425,778.3103301
RKM3,YBR030W,254.9955083,494.0538302,273.907627,368.4196215,565.2168239,291.2841765,622.6398709,456.6435264,733.5409917,586.533717,1018.347795,853.8112508,869.871123,570.677438,707.1373055,866.9980377
RPL4A,YBR031W,233.4444695,NaN,315.0105107,NaN,539.6025054,NaN,459.0301867,NaN,316.4846457,NaN,370.9213822,NaN,468.6452173,NaN,251.9855356,NaN
YBR032W,YBR032W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EDS1,YBR033W,NaN,822.8887204,NaN,548.036034,NaN,348.0777589,NaN,367.3005487,NaN,759.1645207,NaN,393.0242266,NaN,558.5603425,NaN,430.2101536
HMT1,YBR034C,391.6283878,444.2589646,549.9107054,519.7263169,913.9987271,368.6056022,1741.625646,292.7985914,353.0160556,474.2218076,256.272955,393.0242266,881.5604013,640.57532,508.3768751,880.9201468
PDX3,YBR035C,373.51154,674.4621217,456.7736341,530.4796295,570.3487818,238.0470282,464.7202895,279.7173305,730.9391231,984.3544791,566.498111,332.0377086,1447.197343,1046.718605,1196.784045,911.4628564
CSG2,YBR036C,335.0654579,630.1902877,523.9686479,708.9551334,500.8916523,214.9769084,302.9914317,431.7626669,575.1870838,556.4227475,809.2830157,338.8139884,1613.263619,1290.563186,1363.450853,1823.025309
SCO1,YBR037C,260.0531285,355.8664542,311.2652784,464.6591236,499.2337721,145.381404,425.7625151,432.3843222,2557.325268,3261.512165,4241.991807,2629.19655,20774.53929,16483.71121,28784.2488,29519.25969
CHS2,YBR038W,243.4484044,349.5843886,334.5161357,446.9361272,501.3077853,227.6413039,401.2732062,436.4556232,2088.781199,3033.207577,3075.27546,2059.98905,16750.13863,13456.76631,17364.75629,20420.6852
